"palavra","tipo"
"faltosas","SU"
"faltoso","SU"
"faltosos","SU"
"falácia","SU"
"falésia","SU"
"falência","SU"
"falíveis","AJ"
"falível","AJ"
"fama","SU"
"famigerada","AJ"
"famigeradas","AJ"
"famigerado","AJ"
"famigerados","AJ"
"familiaridade","SU"
"familiarização","SU"
"familiarizações","SU"
"faminta","AJ"
"famintas","AJ"
"faminto","AJ"
"famintos","AJ"
"famosa","AJ"
"famosas","AJ"
"famoso","AJ"
"famosos","AJ"
"família","SU"
"fanatismo","SU"
"fanatizada","AJ"
"fanatizadas","AJ"
"fanatizado","AJ"
"fanatizados","AJ"
"fandango","SU"
"fanfarra","SU"
"fanfarrona","AJ"
"fanfarronada","SU"
"fanfarrão","AJ"
"fanfarrões","AJ"
"fanhosa","AJ"
"fanhosas","AJ"
"fanhoso","AJ"
"fanhosos","AJ"
"faniquito","SU"
"fantasia","SU"
"fantasiada","AJ"
"fantasiadas","AJ"
"fantasiado","AJ"
"fantasiados","AJ"
"fantasiosa","AJ"
"fantasiosas","AJ"
"fantasioso","AJ"
"fantasiosos","AJ"
"fantasma","SU"
"fantasmagórica","AJ"
"fantasmagóricas","AJ"
"fantasmagórico","AJ"
"fantasmagóricos","AJ"
"fantoche","SU"
"fantástica","AJ"
"fantásticas","AJ"
"fantástico","AJ"
"fantásticos","AJ"
"fanática","AJ"
"fanáticas","AJ"
"fanático","AJ"
"fanáticos","AJ"
"faqueiro","SU"
"faquir","SU"
"faquires","SU"
"faraônica","AJ"
"faraônicas","AJ"
"faraônico","AJ"
"faraônicos","AJ"
"farda","SU"
"fardada","AJ"
"fardadas","AJ"
"fardado","AJ"
"fardados","AJ"
"fardamento","SU"
"fardas","SU"
"fardo","SU"
"fardão","SU"
"fardões","SU"
"farelenta","AJ"
"farelentas","AJ"
"farelento","AJ"
"farelentos","AJ"
"farelo","SU"
"faringe","SU"
"faringite","SU"
"farinha","SU"
"farinhenta","AJ"
"farinhentas","AJ"
"farinhento","AJ"
"farinhentos","AJ"
"farinácea","AJ"
"farináceas","AJ"
"farináceo","AJ"
"farináceos","AJ"
"farisaica","AJ"
"farisaicas","AJ"
"farisaico","AJ"
"farisaicos","AJ"
"farisaísmo","SU"
"farmacologia","SU"
"farmacologista","SU"
"farmacopéia","SU"
"farmacêutica","AJSU"
"farmacêuticas","AJ"
"farmacêutico","AJ"
"farmacêuticos","AJ"
"farmácia","SU"
"faro","SU"
"farofa","SU"
"farofada","SU"
"farofeira","AJSU"
"farofeiras","AJSU"
"farofeiro","AJSU"
"farofeiros","AJSU"
"farol","SU"
"faroleira","AJ"
"faroleiras","AJ"
"faroleiro","AJ"
"faroleiros","AJ"
"farpa","SU"
"farpada","AJ"
"farpadas","AJ"
"farpado","AJ"
"farpados","AJ"
"farra","SU"
"farrapo","SU"
"farrista","SU"
"farroupilha","SU"
"farsa","SU"
"farsante","AJ"
"farta","AJ"
"fartamente","AV"
"fartas","AJ"
"farto","AJ"
"fartos","AJ"
"fartura","SU"
"faróis","SU"
"fascinada","AJ"
"fascinadas","AJ"
"fascinado","AJ"
"fascinados","AJ"
"fascinante","SU"
"fascinação","SU"
"fascinações","SU"
"fascismo","SU"
"fascista","SU"
"fascículo","SU"
"fascínio","SU"
"fase","SU"
"fastidiosa","AJ"
"fastidiosas","AJ"
"fastidioso","AJ"
"fastidiosos","AJ"
"fastio","SU"
"fastígio","SU"
"fatais","AJ"
"fatal","AJ"
"fatalidade","SU"
"fatalismo","SU"
"fatalista","SU"
"fatalmente","AV"
"fatiazinha","SU"
"fatigada","AJ"
"fatigadas","AJ"
"fatigado","AJ"
"fatigados","AJ"
"fatigante","SU"
"fato","SU"
"fator","SU"
"fatorada","AJ"
"fatoradas","AJ"
"fatorado","AJ"
"fatorados","AJ"
"fatoração","SU"
"fatorações","SU"
"fatores","SU"
"fatoriais","SU"
"fatorial","SU"
"fatídica","AJ"
"fatídicas","AJ"
"fatídico","AJ"
"fatídicos","AJ"
"fauna","AJSU"
"faunas","AJ"
"fauno","AJSU"
"faunos","AJ"
"fausto","SU"
"faustosa","AJ"
"faustosas","AJ"
"faustoso","AJ"
"faustosos","AJ"
"fava","AJSU"
"favas","AJSU"
"favela","SU"
"favelada","AJ"
"faveladas","AJ"
"favelado","AJ"
"favelados","AJ"
"favo","AJSU"
"favor","SU"
"favorecida","AJ"
"favorecidas","AJ"
"favorecido","AJ"
"favorecidos","AJ"
"favores","SU"
"favorita","AJ"
"favoritas","AJ"
"favoritismo","SU"
"favorito","AJ"
"favoritos","AJ"
"favoráveis","AJ"
"favorável","AJ"
"favos","AJSU"
"faxina","SU"
"faxineira","SU"
"faxineiras","SU"
"faxineiro","SU"
"faxineiros","SU"
"fazedor","SU"
"fazedora","SU"
"fazedoras","SU"
"fazedores","SU"
"fazenda","SU"
"fazendeira","SU"
"fazendeiras","SU"
"fazendeiro","SU"
"fazendeiros","SU"
"fazendária","SU"
"fazendárias","SU"
"fazendário","SU"
"fazendários","SU"
"façanha","SU"
"façanhuda","AJ"
"façanhudas","AJ"
"façanhudo","AJ"
"façanhudos","AJ"
"faísca","SU"
"faúlha","SU"
"fealdade","SU"
"febre","SU"
"febricitante","SU"
"febril","SU"
"febrilmente","AV"
"fecais","AJ"
"fecal","AJ"
"fechada","AJ"
"fechadas","AJ"
"fechado","AJ"
"fechadona","SU"
"fechadonas","SU"
"fechados","AJ"
"fechadura","SU"
"fechadão","SU"
"fechadões","SU"
"fechamento","SU"
"fecho","SU"
"fecunda","AJ"
"fecundada","AJ"
"fecundadas","AJ"
"fecundado","AJ"
"fecundados","AJ"
"fecundas","AJ"
"fecundação","SU"
"fecundações","SU"
"fecundidade","SU"
"fecundo","AJ"
"fecundos","AJ"
"fecundíssima","AJ"
"fecundíssimas","AJ"
"fecundíssimo","AJ"
"fecundíssimos","AJ"
"fedelha","AJSU"
"fedelhas","AJSU"
"fedelho","AJSU"
"fedelhos","AJSU"
"fedentina","SU"
"federada","AJ"
"federadas","AJ"
"federado","AJ"
"federados","AJ"
"federais","AJ"
"federal","AJ"
"federalismo","SU"
"federalista","SU"
"federativa","AJ"
"federativas","AJ"
"federativo","AJ"
"federativos","AJ"
"federação","SU"
"federações","SU"
"fedor","SU"
"fedorenta","AJ"
"fedorentas","AJ"
"fedorento","AJ"
"fedorentos","AJ"
"feia","AJ"
"feias","AJ"
"feijoada","SU"
"feijão","SU"
"feijões","SU"
"feio","AJ"
"feios","AJ"
"feiosa","AJ"
"feiosas","AJ"
"feioso","AJ"
"feiosos","AJ"
"feira","SU"
"feita","AJ"
"feitas","AJ"
"feiticeira","AJ"
"feiticeiras","AJ"
"feiticeiro","AJ"
"feiticeiros","AJ"
"feitio","SU"
"feitiçaria","SU"
"feitiço","SU"
"feito","AJ"
"feitoria","SU"
"feitos","AJ"
"feitura","SU"
"feixe","SU"
"feição","SU"
"feições","SU"
"feiúra","SU"
"feldspato","SU"
"felicidade","SU"
"felicitação","SU"
"felicitações","SU"
"felicíssima","AJ"
"felicíssimas","AJ"
"felicíssimo","AJ"
"felicíssimos","AJ"
"felina","SU"
"felinas","SU"
"felino","SU"
"felinos","SU"
"feliz","AJ"
"felizarda","AJ"
"felizardas","AJ"
"felizardo","AJ"
"felizardos","AJ"
"felizes","AJ"
"felizmente","AV"
"felpuda","AJ"
"felpudas","AJ"
"felpudo","AJ"
"felpudos","AJ"
"feltro","SU"
"feminina","AJ"
"femininas","AJ"
"feminino","AJ"
"femininos","AJ"
"feminismo","SU"
"feminista","SU"
"fendida","AJ"
"fendidas","AJ"
"fendido","AJ"
"fendidos","AJ"
"feno","SU"
"fenomenais","AJ"
"fenomenal","AJ"
"fenomenologia","SU"
"fenomenológica","AJ"
"fenomenológicas","AJ"
"fenomenológico","AJ"
"fenomenológicos","AJ"
"fenícia","AJ"
"fenícias","AJ"
"fenício","AJ"
"fenícios","AJ"
"fenótipo","SU"
"fenômeno","SU"
"fera","SU"
"feracíssima","AJ"
"feracíssimas","AJ"
"feracíssimo","AJ"
"feracíssimos","AJ"
"feraz","SU"
"ferazes","SU"
"feriado","SU"
"ferida","AJ"
"feridas","AJ"
"ferido","AJ"
"feridos","AJ"
"ferimento","SU"
"ferina","AJ"
"ferinas","AJ"
"ferino","AJ"
"ferinos","AJ"
"fermentada","AJ"
"fermentadas","AJ"
"fermentado","AJ"
"fermentados","AJ"
"fermentação","SU"
"fermento","SU"
"ferocidade","SU"
"ferocíssima","AJ"
"ferocíssimas","AJ"
"ferocíssimo","AJ"
"ferocíssimos","AJ"
"feroz","AJ"
"ferozes","AJ"
"ferozmente","AV"
"ferrada","AJ"
"ferradas","AJ"
"ferrado","AJ"
"ferrados","AJ"
"ferradura","SU"
"ferramenta","SU"
"ferreiro","SU"
"ferrenha","AJ"
"ferrenhas","AJ"
"ferrenho","AJ"
"ferrenhos","AJ"
"ferro","SU"
"ferroada","SU"
"ferrolho","SU"
"ferroso","SU"
"ferrovia","SU"
"ferroviária","AJ"
"ferroviárias","AJ"
"ferroviário","AJ"
"ferroviários","AJ"
"ferrugem","SU"
"ferrugens","SU"
"ferruginosa","AJ"
"ferruginosas","AJ"
"ferruginoso","AJ"
"ferruginosos","AJ"
"ferrão","SU"
"ferrões","SU"
"fertilização","SU"
"fertilizações","SU"
"fervente","SU"
"fervida","AJ"
"fervidas","AJ"
"fervido","AJ"
"fervidos","AJ"
"fervilhante","SU"
"fervor","SU"
"fervorosa","AJ"
"fervorosas","AJ"
"fervoroso","AJ"
"fervorosos","AJ"
"fervura","SU"
"festa","SU"
"festança","SU"
"festeira","AJ"
"festeiras","AJ"
"festeiro","AJ"
"festeiros","AJ"
"festejada","AJ"
"festejadas","AJ"
"festejado","AJ"
"festejados","AJ"
"festejos","SU"
"festim","SU"
"festins","SU"
"festiva","AJ"
"festivais","SU"
"festival","SU"
"festivamente","AV"
"festivas","AJ"
"festivo","AJ"
"festivos","AJ"
"festão","SU"
"festões","SU"
"fetais","AJ"
"fetal","AJ"
"fetiche","SU"
"fetichismo","SU"
"fetichista","SU"
"feto","SU"
"feudais","AJ"
"feudal","AJ"
"feudalismo","SU"
"feudalista","SU"
"feudo","SU"
"fevereiro","SU"
"fezes","SU"
"feérica","AJ"
"feéricas","AJ"
"feérico","AJ"
"feéricos","AJ"
"fiado","SU"
"fiança","SU"
"fiapo","SU"
"fiasco","SU"
"fiação","SU"
"fiações","SU"
"fibra","SU"
"fibroma","SU"
"fibrosa","AJ"
"fibrosas","AJ"
"fibroso","AJ"
"fibrosos","AJ"
"fichinha","SU"
"fichário","SU"
"fictícia","AJ"
"fictícias","AJ"
"fictício","AJ"
"fictícios","AJ"
"ficção","SU"
"ficções","SU"
"fidalga","AJ"
"fidalgas","AJ"
"fidalgo","AJ"
"fidalgos","AJ"
"fidalguia","SU"
"fidedigna","AJ"
"fidedignas","AJ"
"fidedigno","AJ"
"fidedignos","AJ"
"fidedigníssima","AJ"
"fidedigníssimas","AJ"
"fidedigníssimo","AJ"
"fidedigníssimos","AJ"
"fidelidade","SU"
"fidelíssima","AJ"
"fidelíssimas","AJ"
"fidelíssimo","AJ"
"fidelíssimos","AJ"
"fiduciária","AJ"
"fiduciárias","AJ"
"fiduciário","AJ"
"fiduciários","AJ"
"fieira","SU"
"fiel","AJ"
"fielmente","AV"
"figa","SU"
"figo","SU"
"figueira","SU"
"figurada","AJ"
"figuradas","AJ"
"figurado","AJ"
"figurados","AJ"
"figurante","SU"
"figurativa","AJ"
"figurativas","AJ"
"figurativo","AJ"
"figurativos","AJ"
"figuração","SU"
"figurações","SU"
"figurinha","SU"
"figurinista","SU"
"figurino","SU"
"figurão","SU"
"figurões","SU"
"fila","SU"
"filamento","SU"
"filamentosa","SU"
"filamentosas","SU"
"filamentoso","SU"
"filamentosos","SU"
"filantropia","SU"
"filantropismo","SU"
"filantropo","SU"
"filantrópica","AJ"
"filantrópicas","AJ"
"filantrópico","AJ"
"filantrópicos","AJ"
"filarmônica","AJ"
"filarmônicas","AJ"
"filarmônico","AJ"
"filarmônicos","AJ"
"filatelia","SU"
"filatelista","SU"
"filatélica","AJ"
"filatélicas","AJ"
"filatélico","AJ"
"filatélicos","AJ"
"fileira","SU"
"filete","SU"
"filha","SU"
"filharada","SU"
"filhas","SU"
"filhinha","AJSU"
"filhinhas","AJSU"
"filhinho","AJSU"
"filhinhos","AJSU"
"filho","SU"
"filhos","SU"
"filiada","AJ"
"filiadas","AJ"
"filiado","AJ"
"filiados","AJ"
"filiais","AJ"
"filial","AJ"
"filiação","SU"
"filiações","SU"
"filigrana","SU"
"filipina","AJ"
"filipinas","AJ"
"filipino","AJ"
"filipinos","AJ"
"filisteu","SU"
"filistéia","SU"
"filmoteca","SU"
"filogenia","SU"
"filologia","SU"
"filológica","AJ"
"filológicas","AJ"
"filológico","AJ"
"filológicos","AJ"
"filosofia","SU"
"filosófica","AJ"
"filosóficas","AJ"
"filosófico","AJ"
"filosóficos","AJ"
"filtrada","AJ"
"filtradas","AJ"
"filtrado","AJ"
"filtrados","AJ"
"filtragem","SU"
"filtragens","SU"
"filtro","SU"
"filão","SU"
"filé","SU"
"filólogo","SU"
"filósofo","SU"
"filões","SU"
"fim","SU"
"fina","AJ"
"finado","SU"
"finais","AJ"
"final","AJ"
"finalidade","SU"
"finalista","AJ"
"finalizada","AJ"
"finalizadas","AJ"
"finalizado","AJ"
"finalizados","AJ"
"finalização","SU"
"finalizações","SU"
"finalmente","AV"
"financeira","AJ"
"financeiras","AJ"
"financeiro","AJ"
"financeiros","AJ"
"financiamento","SU"
"financista","SU"
"finança","SU"
"finas","AJ"
"fincada","AJ"
"fincadas","AJ"
"fincado","AJ"
"fincados","AJ"
"finda","AJ"
"findas","AJ"
"findo","AJ"
"findos","AJ"
"fineza","SU"
"fingida","AJ"
"fingidas","AJ"
"fingido","AJ"
"fingidos","AJ"
"fingimento","SU"
"finita","AJ"
"finitas","AJ"
"finito","AJ"
"finitos","AJ"
"finlandesa","SU"
"finlandesas","SU"
"finlandeses","SU"
"finlandês","SU"
"fino","AJ"
"finos","AJ"
"fins","SU"
"finura","SU"
"finíssima","AJ"
"finíssimas","AJ"
"finíssimo","AJ"
"finíssimos","AJ"
"fio","SU"
"fio de prumo","SU"
"fiorde","SU"
"fiozinho","SU"
"firma","SU"
"firmada","AJ"
"firmadas","AJ"
"firmado","AJ"
"firmados","AJ"
"firmamento","SU"
"firmemente","AV"
"firmeza","SU"
"fiscais","AJ"
"fiscal","AJ"
"fiscalizada","AJ"
"fiscalizadas","AJ"
"fiscalizado","AJ"
"fiscalizados","AJ"
"fiscalização","SU"
"fiscalizações","SU"
"fisco","SU"
"fisgada","AJ"
"fisgadas","AJ"
"fisgado","AJ"
"fisgados","AJ"
"fisicamente","AV"
"fisiografia","SU"
"fisiologia","SU"
"fisiologista","SU"
"fisiológica","AJ"
"fisiológicas","AJ"
"fisiológico","AJ"
"fisiológicos","AJ"
"fisionomia","SU"
"fisionômica","AJ"
"fisionômicas","AJ"
"fisionômico","AJ"
"fisionômicos","AJ"
"fisioterapeuta","SU"
"fisioterapia","SU"
"fisioterápica","AJ"
"fisioterápicas","AJ"
"fisioterápico","AJ"
"fisioterápicos","AJ"
"fissura","SU"
"fissão","SU"
"fita","SU"
"fiteira","AJ"
"fiteiras","AJ"
"fiteiro","AJ"
"fiteiros","AJ"
"fitinha","SU"
"fivela","SU"
"fixa","AJ"
"fixada","AJSU"
"fixadas","AJ"
"fixado","AJ"
"fixador","SU"
"fixadora","SU"
"fixadoras","SU"
"fixadores","SU"
"fixados","AJ"
"fixamente","AV"
"fixas","AJ"
"fixação","SU"
"fixações","SU"
"fixidez","SU"
"fixo","AJ"
"fixos","AJ"
"fiéis","AJ"
"flagelada","AJ"
"flageladas","AJ"
"flagelado","AJSU"
"flagelados","AJ"
"flagelante","SU"
"flagelação","SU"
"flagelações","SU"
"flagelo","SU"
"flagrante","SU"
"flagrantemente","AV"
"flamejante","SU"
"flamenga","AJ"
"flamengas","AJ"
"flamengo","AJ"
"flamengos","AJ"
"flamingo","SU"
"flanco","SU"
"flanela","SU"
"flanelada","AJ"
"flaneladas","AJ"
"flanelado","AJ"
"flanelados","AJ"
"flanqueada","AJ"
"flanqueadas","AJ"
"flanqueado","AJ"
"flanqueador","SU"
"flanqueadora","SU"
"flanqueadoras","SU"
"flanqueadores","SU"
"flanqueados","AJ"
"flatulento","SU"
"flatulência","SU"
"flauta","SU"
"flauta doce","SU"
"flautista","SU"
"flavo","SU"
"flecha","SU"
"flechada","AJ"
"flechadas","AJ"
"flechado","AJ"
"flechados","AJ"
"flecheira","AJSU"
"flecheiras","AJSU"
"flecheiro","AJSU"
"flecheiros","AJSU"
"fleumática","AJ"
"fleumáticas","AJ"
"fleumático","AJ"
"fleumáticos","AJ"
"flexibilidade","SU"
"flexionada","SU"
"flexionadas","SU"
"flexionado","SU"
"flexionados","SU"
"flexão","SU"
"flexíveis","AJ"
"flexível","AJ"
"flexões","SU"
"floco","SU"
"flor","SU"
"flora","SU"
"florada","AJ"
"floradas","AJ"
"florado","AJ"
"florados","AJ"
"floração","SU"
"florações","SU"
"floreio","SU"
"florentina","AJ"
"florentinas","AJ"
"florentino","AJ"
"florentinos","AJ"
"florença","SU"
"flores","SU"
"florescente","SU"
"florescimento","SU"
"florescência","SU"
"floresta","SU"
"florestais","AJ"
"florestal","AJ"
"floricultura","SU"
"florida","AJ"
"floridas","AJ"
"florido","AJ"
"floridos","AJ"
"florilégio","SU"
"florim","SU"
"florins","SU"
"florista","SU"
"florzinha","SU"
"florzinhas","SU"
"florífera","AJ"
"floríferas","AJ"
"florífero","AJ"
"floríferos","AJ"
"flotilha","SU"
"fluente","SU"
"fluida","AJ"
"fluidas","AJ"
"fluido","AJ"
"fluidos","AJ"
"fluminense","SU"
"fluoração","SU"
"fluorações","SU"
"fluorescência","SU"
"fluoreto","SU"
"fluorídrica","AJ"
"fluorídricas","AJ"
"fluorídrico","AJ"
"fluorídricos","AJ"
"flutuante","SU"
"flutuação","SU"
"flutuações","SU"
"fluviais","AJ"
"fluvial","AJ"
"fluxo","SU"
"fluência","SU"
"flácido","SU"
"flâmula","SU"
"fobia","SU"
"foca","SU"
"focalização","SU"
"focalizações","SU"
"focinheira","SU"
"focinho","SU"
"foco","SU"
"fofa","AJ"
"fofas","AJ"
"fofo","AJ"
"fofoqueira","AJ"
"fofoqueiras","AJ"
"fofoqueiro","AJ"
"fofoqueiros","AJ"
"fofos","AJ"
"fogareiro","SU"
"fogo","SU"
"fogosa","AJ"
"fogosas","AJ"
"fogoso","AJ"
"fogosos","AJ"
"fogueira","SU"
"foguete","SU"
"fogueteira","AJ"
"fogueteiras","AJ"
"fogueteiro","AJ"
"fogueteiros","AJ"
"foguetão","SU"
"foguetório","SU"
"foguista","SU"
"fogão","SU"
"fogões","SU"
"foice","SU"
"folclore","SU"
"folclórica","AJ"
"folclóricas","AJ"
"folclórico","AJ"
"folclóricos","AJ"
"fole","SU"
"folgada","AJ"
"folgadamente","AV"
"folgadas","AJ"
"folgado","AJ"
"folgados","AJ"
"folgazã","SU"
"folgazão","SU"
"folgazãs","SU"
"folgazões","SU"
"folguedo","SU"
"folguinha","SU"
"folha","SU"
"folhagem","SU"
"folhagens","SU"
"folheada","AJ"
"folheadas","AJ"
"folheado","AJ"
"folheados","AJ"
"folheto","SU"
"folhinha","SU"
"folia","SU"
"folias","SU"
"folião","SU"
"foliões","SU"
"fome","SU"
"fomentação","SU"
"fomentações","SU"
"fone","SU"
"fonema","SU"
"fonografia","SU"
"fonográfica","AJ"
"fonográficas","AJ"
"fonográfico","AJ"
"fonográficos","AJ"
"fonologia","SU"
"fonte","SU"
"fonética","AJ"
"fonéticas","AJ"
"fonético","AJ"
"fonéticos","AJ"
"fonógrafo","SU"
"fora","AV"
"foragida","AJ"
"foragidas","AJ"
"foragido","AJ"
"foragidos","AJ"
"forasteira","AJ"
"forasteiras","AJ"
"forasteiro","AJ"
"forasteiros","AJ"
"forca","SU"
"foreira","AJ"
"foreiras","AJ"
"foreiro","AJ"
"foreiros","AJ"
"forense","SU"
"forma","SU"
"formada","AJ"
"formadas","AJ"
"formado","AJ"
"formador","SU"
"formadora","SU"
"formadoras","SU"
"formadores","SU"
"formados","AJ"
"formais","AJ"
"formal","AJ"
"formalidade","SU"
"formalismo","SU"
"formalista","SU"
"formanda","AJ"
"formandas","AJ"
"formando","AJ"
"formandos","AJ"
"formatada","AJ"
"formatadas","AJ"
"formatado","AJ"
"formatador","SU"
"formatadora","SU"
"formatadoras","SU"
"formatadores","SU"
"formatados","AJ"
"formatação","SU"
"formatações","SU"
"formativa","AJ"
"formativas","AJ"
"formativo","AJ"
"formativos","AJ"
"formato","SU"
"formatura","SU"
"formação","SU"
"formações","SU"
"formicida","SU"
"formidáveis","AJ"
"formidável","AJ"
"formiga","SU"
"formigamento","SU"
"formigueiro","SU"
"formiguinha","SU"
"formigão","SU"
"formosa","AJ"
"formosas","AJ"
"formoso","AJ"
"formosos","AJ"
"formosura","SU"
"formosíssima","AJ"
"formosíssimas","AJ"
"formosíssimo","AJ"
"formosíssimos","AJ"
"formulada","AJ"
"formuladas","AJ"
"formulado","AJ"
"formulados","AJ"
"formulação","SU"
"formulações","SU"
"formulário","SU"
"formão","SU"
"formões","SU"
"fornada","SU"
"fornalha","SU"
"fornecedor","SU"
"fornecedora","SU"
"fornecedoras","SU"
"fornecedores","SU"
"fornecida","AJ"
"fornecidas","AJ"
"fornecido","AJ"
"fornecidos","AJ"
"fornecimento","SU"
"fornicação","SU"
"fornicações","SU"
"forno","SU"
"foro","SU"
"forquilha","SU"
"forro","SU"
"fortalecida","AJ"
"fortalecidas","AJ"
"fortalecido","AJ"
"fortalecidos","AJ"
"fortalecimento","SU"
"fortaleza","SU"
"forte","AJ"
"fortemente","AV"
"fortificada","AJ"
"fortificadas","AJ"
"fortificado","AJ"
"fortificados","AJ"
"fortificante","SU"
"fortificação","SU"
"fortificações","SU"
"fortuita","AJ"
"fortuitas","AJ"
"fortuito","AJ"
"fortuitos","AJ"
"fortuna","SU"
"fortíssima","AJ"
"fortíssimas","AJ"
"fortíssimo","AJ"
"fortíssimos","AJ"
"força","SU"
"forçada","AJ"
"forçadamente","AV"
"forçadas","AJ"
"forçado","AJ"
"forçados","AJ"
"forçosa","AJ"
"forçosas","AJ"
"forçoso","AJSU"
"forçosos","AJ"
"forçuda","AJ"
"forçudas","AJ"
"forçudo","AJ"
"forçudos","AJ"
"fosca","AJ"
"foscas","AJ"
"fosco","AJ"
"foscos","AJ"
"fosfato","SU"
"fosforescente","SU"
"fosforescência","SU"
"fossa","SU"
"fossilizada","AJ"
"fossilizadas","AJ"
"fossilizado","AJ"
"fossilizados","AJ"
"fossilização","SU"
"fossilizações","SU"
"fosso","SU"
"foto","SU"
"fotocélula","SU"
"fotocópia","SU"
"fotogenia","SU"
"fotografada","AJ"
"fotografadas","AJ"
"fotografado","AJ"
"fotografados","AJ"
"fotografia","SU"
"fotográfica","AJ"
"fotográficas","AJ"
"fotográfico","AJ"
"fotográficos","AJ"
"fotogênica","AJ"
"fotogênicas","AJ"
"fotogênico","AJ"
"fotogênicos","AJ"
"fotolito","SU"
"fotonovela","SU"
"fotoquímica","AJ"
"fotoquímicas","AJ"
"fotoquímico","AJ"
"fotoquímicos","AJ"
"fotosfera","SU"
"fototerapia","SU"
"fototerápica","AJ"
"fototerápicas","AJ"
"fototerápico","AJ"
"fototerápicos","AJ"
"fototropismo","SU"
"fotógrafa","SU"
"fotógrafas","SU"
"fotógrafo","SU"
"fotógrafos","SU"
"fotômetro","SU"
"foz","SU"
"fraca","AJ"
"fracalhão","SU"
"fracalhões","SU"
"fracas","AJ"
"fracassada","AJ"
"fracassadas","AJ"
"fracassado","AJ"
"fracassados","AJ"
"fracasso","SU"
"fracionada","AJ"
"fracionadas","AJ"
"fracionado","AJ"
"fracionados","AJ"
"fracionamento","SU"
"fracionária","AJ"
"fracionárias","AJ"
"fracionário","AJ"
"fracionários","AJ"
"fraco","AJ"
"fracos","AJ"
"fractais","SU"
"fractal","SU"
"frade","SU"
"fradinho","SU"
"fraga","SU"
"fragata","SU"
"fragilidade","SU"
"fragilíssima","AJ"
"fragilíssimas","AJ"
"fragilíssimo","AJ"
"fragilíssimos","AJ"
"fragmentada","AJ"
"fragmentadas","AJ"
"fragmentado","AJ"
"fragmentados","AJ"
"fragmentação","SU"
"fragmentações","SU"
"fragmento","SU"
"fragmentária","AJ"
"fragmentárias","AJ"
"fragmentário","AJ"
"fragmentários","AJ"
"fragor","SU"
"fragores","SU"
"fragorosa","AJ"
"fragorosas","AJ"
"fragoroso","AJ"
"fragorosos","AJ"
"fragrância","SU"
"fragílima","AJ"
"fragílimas","AJ"
"fragílimo","AJ"
"fragílimos","AJSU"
"frajola","SU"
"fralda","SU"
"framboesa","SU"
"franca","AJ"
"francamente","AV"
"francas","AJ"
"francesa","AJ"
"francesas","AJ"
"franceses","AJ"
"francesismo","SU"
"franciscana","AJ"
"franciscanas","AJ"
"franciscano","AJ"
"franciscanos","AJ"
"franco","AJ"
"francos","AJ"
"francês","AJ"
"frangalho","SU"
"frango","SU"
"franguinha","AJ"
"franguinhas","AJ"
"franguinho","AJ"
"franguinhos","AJ"
"franja","SU"
"franqueamento","SU"
"franqueza","SU"
"franquia","SU"
"franzina","AJ"
"franzinas","AJ"
"franzino","AJ"
"franzinos","AJ"
"fraque","SU"
"fraqueza","SU"
"fraquinha","SU"
"fraquinhas","SU"
"fraquinho","SU"
"fraquinhos","SU"
"frasco","SU"
"frase","SU"
"fraseologia","SU"
"fraseológica","AJ"
"fraseológicas","AJ"
"fraseológico","AJ"
"fraseológicos","AJ"
"frasqueira","SU"
"fraterna","AJ"
"fraternas","AJ"
"fraternidade","SU"
