"palavra","tipo"
"aboliriam","VB"
"abolirias","VB"
"abolirmos","VB"
"abolirá","VB"
"abolirás","VB"
"abolirão","VB"
"aboliríamos","VB"
"aboliríeis","VB"
"abolis","VB"
"abolisse","VB"
"abolissem","VB"
"abolisses","VB"
"aboliste","VB"
"abolistes","VB"
"aboliu","VB"
"abolíamos","VB"
"abolíeis","VB"
"abolíramos","VB"
"abolíreis","VB"
"abolísseis","VB"
"abolíssemos","VB"
"abomina","VB"
"abominado","VP"
"abominai","VB"
"abominais","VB"
"abominam","VB"
"abominamos","VB"
"abominando","VB"
"abominar","VB"
"abominara","VB"
"abominaram","VB"
"abominaras","VB"
"abominardes","VB"
"abominarei","VB"
"abominareis","VB"
"abominarem","VB"
"abominaremos","VB"
"abominares","VB"
"abominaria","VB"
"abominariam","VB"
"abominarias","VB"
"abominarmos","VB"
"abominará","VB"
"abominarás","VB"
"abominarão","VB"
"abominaríamos","VB"
"abominaríeis","VB"
"abominas","VB"
"abominasse","VB"
"abominassem","VB"
"abominasses","VB"
"abominaste","VB"
"abominastes","VB"
"abominava","VB"
"abominavam","VB"
"abominavas","VB"
"abomine","VB"
"abominei","VB"
"abomineis","VB"
"abominem","VB"
"abominemos","VB"
"abomines","VB"
"abomino","VB"
"abominou","VB"
"abomináramos","VB"
"abomináreis","VB"
"abominásseis","VB"
"abominássemos","VB"
"abominávamos","VB"
"abomináveis","VB"
"aborda","VB"
"abordado","VP"
"abordai","VB"
"abordais","VB"
"abordam","VB"
"abordamos","VB"
"abordando","VB"
"abordar","VB"
"abordara","VB"
"abordaram","VB"
"abordaras","VB"
"abordardes","VB"
"abordarei","VB"
"abordareis","VB"
"abordarem","VB"
"abordaremos","VB"
"abordares","VB"
"abordaria","VB"
"abordariam","VB"
"abordarias","VB"
"abordarmos","VB"
"abordará","VB"
"abordarás","VB"
"abordarão","VB"
"abordaríamos","VB"
"abordaríeis","VB"
"abordas","VB"
"abordasse","VB"
"abordassem","VB"
"abordasses","VB"
"abordaste","VB"
"abordastes","VB"
"abordava","VB"
"abordavam","VB"
"abordavas","VB"
"aborde","VB"
"abordei","VB"
"abordeis","VB"
"abordem","VB"
"abordemos","VB"
"abordes","VB"
"abordo","VB"
"abordou","VB"
"abordáramos","VB"
"abordáreis","VB"
"abordásseis","VB"
"abordássemos","VB"
"abordávamos","VB"
"abordáveis","VB"
"aborrece","VB"
"aborrecei","VB"
"aborreceis","VB"
"aborrecem","VB"
"aborrecemos","VB"
"aborrecendo","VB"
"aborrecer","VB"
"aborrecera","VB"
"aborreceram","VB"
"aborreceras","VB"
"aborrecerdes","VB"
"aborrecerei","VB"
"aborrecereis","VB"
"aborrecerem","VB"
"aborreceremos","VB"
"aborreceres","VB"
"aborreceria","VB"
"aborreceriam","VB"
"aborrecerias","VB"
"aborrecermos","VB"
"aborrecerá","VB"
"aborrecerás","VB"
"aborrecerão","VB"
"aborreceríamo","VB"
"aborreceríeis","VB"
"aborreces","VB"
"aborrecesse","VB"
"aborrecessem","VB"
"aborrecesses","VB"
"aborreceste","VB"
"aborrecestes","VB"
"aborreceu","VB"
"aborreci","VB"
"aborrecia","VB"
"aborreciam","VB"
"aborrecias","VB"
"aborrecido","VP"
"aborrecêramos","VB"
"aborrecêreis","VB"
"aborrecêsseis","VB"
"aborrecêssemo","VB"
"aborrecíamos","VB"
"aborrecíeis","VB"
"aborreça","VB"
"aborreçais","VB"
"aborreçam","VB"
"aborreçamos","VB"
"aborreças","VB"
"aborreço","VB"
"aborta","VB"
"abortado","VP"
"abortai","VB"
"abortais","VB"
"abortam","VB"
"abortamos","VB"
"abortando","VB"
"abortar","VB"
"abortara","VB"
"abortaram","VB"
"abortaras","VB"
"abortardes","VB"
"abortarei","VB"
"abortareis","VB"
"abortarem","VB"
"abortaremos","VB"
"abortares","VB"
"abortaria","VB"
"abortariam","VB"
"abortarias","VB"
"abortarmos","VB"
"abortará","VB"
"abortarás","VB"
"abortarão","VB"
"abortaríamos","VB"
"abortaríeis","VB"
"abortas","VB"
"abortasse","VB"
"abortassem","VB"
"abortasses","VB"
"abortaste","VB"
"abortastes","VB"
"abortava","VB"
"abortavam","VB"
"abortavas","VB"
"aborte","VB"
"abortei","VB"
"aborteis","VB"
"abortem","VB"
"abortemos","VB"
"abortes","VB"
"aborto","VB"
"abortou","VB"
"abortáramos","VB"
"abortáreis","VB"
"abortásseis","VB"
"abortássemos","VB"
"abortávamos","VB"
"abortáveis","VB"
"abotoa","VB"
"abotoado","VP"
"abotoai","VB"
"abotoais","VB"
"abotoam","VB"
"abotoamos","VB"
"abotoando","VB"
"abotoar","VB"
"abotoara","VB"
"abotoaram","VB"
"abotoaras","VB"
"abotoardes","VB"
"abotoarei","VB"
"abotoareis","VB"
"abotoarem","VB"
"abotoaremos","VB"
"abotoares","VB"
"abotoaria","VB"
"abotoariam","VB"
"abotoarias","VB"
"abotoarmos","VB"
"abotoará","VB"
"abotoarás","VB"
"abotoarão","VB"
"abotoaríamos","VB"
"abotoaríeis","VB"
"abotoas","VB"
"abotoasse","VB"
"abotoassem","VB"
"abotoasses","VB"
"abotoaste","VB"
"abotoastes","VB"
"abotoava","VB"
"abotoavam","VB"
"abotoavas","VB"
"abotoe","VB"
"abotoei","VB"
"abotoeis","VB"
"abotoem","VB"
"abotoemos","VB"
"abotoes","VB"
"abotoou","VB"
"abotoáramos","VB"
"abotoáreis","VB"
"abotoásseis","VB"
"abotoássemos","VB"
"abotoávamos","VB"
"abotoáveis","VB"
"abotôo","VB"
"abra","VB"
"abrace","VB"
"abracei","VB"
"abraceis","VB"
"abracem","VB"
"abracemos","VB"
"abraces","VB"
"abrais","VB"
"abram","VB"
"abramos","VB"
"abranda","VB"
"abrandado","VP"
"abrandai","VB"
"abrandais","VB"
"abrandam","VB"
"abrandamos","VB"
"abrandando","VB"
"abrandar","VB"
"abrandara","VB"
"abrandaram","VB"
"abrandaras","VB"
"abrandardes","VB"
"abrandarei","VB"
"abrandareis","VB"
"abrandarem","VB"
"abrandaremos","VB"
"abrandares","VB"
"abrandaria","VB"
"abrandariam","VB"
"abrandarias","VB"
"abrandarmos","VB"
"abrandará","VB"
"abrandarás","VB"
"abrandarão","VB"
"abrandaríamos","VB"
"abrandaríeis","VB"
"abrandas","VB"
"abrandasse","VB"
"abrandassem","VB"
"abrandasses","VB"
"abrandaste","VB"
"abrandastes","VB"
"abrandava","VB"
"abrandavam","VB"
"abrandavas","VB"
"abrande","VB"
"abrandei","VB"
"abrandeis","VB"
"abrandem","VB"
"abrandemos","VB"
"abrandes","VB"
"abrando","VB"
"abrandou","VB"
"abrandáramos","VB"
"abrandáreis","VB"
"abrandásseis","VB"
"abrandássemos","VB"
"abrandávamos","VB"
"abrandáveis","VB"
"abrange","VB"
"abrangei","VB"
"abrangeis","VB"
"abrangem","VB"
"abrangemos","VB"
"abrangendo","VB"
"abranger","VB"
"abrangera","VB"
"abrangeram","VB"
"abrangeras","VB"
"abrangerdes","VB"
"abrangerei","VB"
"abrangereis","VB"
"abrangerem","VB"
"abrangeremos","VB"
"abrangeres","VB"
"abrangeria","VB"
"abrangeriam","VB"
"abrangerias","VB"
"abrangermos","VB"
"abrangerá","VB"
"abrangerás","VB"
"abrangerão","VB"
"abrangeríamos","VB"
"abrangeríeis","VB"
"abranges","VB"
"abrangesse","VB"
"abrangessem","VB"
"abrangesses","VB"
"abrangeste","VB"
"abrangestes","VB"
"abrangeu","VB"
"abrangi","VB"
"abrangia","VB"
"abrangiam","VB"
"abrangias","VB"
"abrangido","VP"
"abrangêramos","VB"
"abrangêreis","VB"
"abrangêsseis","VB"
"abrangêssemos","VB"
"abrangíamos","VB"
"abrangíeis","VB"
"abranja","VB"
"abranjais","VB"
"abranjam","VB"
"abranjamos","VB"
"abranjas","VB"
"abranjo","VB"
"abras","VB"
"abrasa","VB"
"abrasado","VP"
"abrasai","VB"
"abrasais","VB"
"abrasam","VB"
"abrasamos","VB"
"abrasando","VB"
"abrasar","VB"
"abrasara","VB"
"abrasaram","VB"
"abrasaras","VB"
"abrasardes","VB"
"abrasarei","VB"
"abrasareis","VB"
"abrasarem","VB"
"abrasaremos","VB"
"abrasares","VB"
"abrasaria","VB"
"abrasariam","VB"
"abrasarias","VB"
"abrasarmos","VB"
"abrasará","VB"
"abrasarás","VB"
"abrasarão","VB"
"abrasaríamos","VB"
"abrasaríeis","VB"
"abrasas","VB"
"abrasasse","VB"
"abrasassem","VB"
"abrasasses","VB"
"abrasaste","VB"
"abrasastes","VB"
"abrasava","VB"
"abrasavam","VB"
"abrasavas","VB"
"abrase","VB"
"abrasei","VB"
"abraseis","VB"
"abrasem","VB"
"abrasemos","VB"
"abrases","VB"
"abraso","VB"
"abrasou","VB"
"abrasáramos","VB"
"abrasáreis","VB"
"abrasásseis","VB"
"abrasássemos","VB"
"abrasávamos","VB"
"abrasáveis","VB"
"abraça","VB"
"abraçado","VP"
"abraçai","VB"
"abraçais","VB"
"abraçam","VB"
"abraçamos","VB"
"abraçando","VB"
"abraçar","VB"
"abraçara","VB"
"abraçaram","VB"
"abraçaras","VB"
"abraçardes","VB"
"abraçarei","VB"
"abraçareis","VB"
"abraçarem","VB"
"abraçaremos","VB"
"abraçares","VB"
"abraçaria","VB"
"abraçariam","VB"
"abraçarias","VB"
"abraçarmos","VB"
"abraçará","VB"
"abraçarás","VB"
"abraçarão","VB"
"abraçaríamos","VB"
"abraçaríeis","VB"
"abraças","VB"
"abraçasse","VB"
"abraçassem","VB"
"abraçasses","VB"
"abraçaste","VB"
"abraçastes","VB"
"abraçava","VB"
"abraçavam","VB"
"abraçavas","VB"
"abraço","VB"
"abraçou","VB"
"abraçáramos","VB"
"abraçáreis","VB"
"abraçásseis","VB"
"abraçássemos","VB"
"abraçávamos","VB"
"abraçáveis","VB"
"abre","VB"
"abrem","VB"
"abrenha","VB"
"abrenhado","VP"
"abrenhai","VB"
"abrenhais","VB"
"abrenham","VB"
"abrenhamos","VB"
"abrenhando","VB"
"abrenhar","VB"
"abrenhara","VB"
"abrenharam","VB"
"abrenharas","VB"
"abrenhardes","VB"
"abrenharei","VB"
"abrenhareis","VB"
"abrenharem","VB"
"abrenharemos","VB"
"abrenhares","VB"
"abrenharia","VB"
"abrenhariam","VB"
"abrenharias","VB"
"abrenharmos","VB"
"abrenhará","VB"
"abrenharás","VB"
"abrenharão","VB"
"abrenharíamos","VB"
"abrenharíeis","VB"
"abrenhas","VB"
"abrenhasse","VB"
"abrenhassem","VB"
"abrenhasses","VB"
"abrenhaste","VB"
"abrenhastes","VB"
"abrenhava","VB"
"abrenhavam","VB"
"abrenhavas","VB"
"abrenhe","VB"
"abrenhei","VB"
"abrenheis","VB"
"abrenhem","VB"
"abrenhemos","VB"
"abrenhes","VB"
"abrenho","VB"
"abrenhou","VB"
"abrenháramos","VB"
"abrenháreis","VB"
"abrenhásseis","VB"
"abrenhássemos","VB"
"abrenhávamos","VB"
"abrenháveis","VB"
"abres","VB"
"abrevia","VB"
"abreviado","VP"
"abreviai","VB"
"abreviais","VB"
"abreviam","VB"
"abreviamos","VB"
"abreviando","VB"
"abreviar","VB"
"abreviara","VB"
"abreviaram","VB"
"abreviaras","VB"
"abreviardes","VB"
"abreviarei","VB"
"abreviareis","VB"
"abreviarem","VB"
"abreviaremos","VB"
"abreviares","VB"
"abreviaria","VB"
"abreviariam","VB"
"abreviarias","VB"
"abreviarmos","VB"
"abreviará","VB"
"abreviarás","VB"
"abreviarão","VB"
"abreviaríamos","VB"
"abreviaríeis","VB"
"abrevias","VB"
"abreviasse","VB"
"abreviassem","VB"
"abreviasses","VB"
"abreviaste","VB"
"abreviastes","VB"
"abreviava","VB"
"abreviavam","VB"
"abreviavas","VB"
"abrevie","VB"
"abreviei","VB"
"abrevieis","VB"
"abreviem","VB"
"abreviemos","VB"
"abrevies","VB"
"abrevio","VB"
"abreviou","VB"
"abreviáramos","VB"
"abreviáreis","VB"
"abreviásseis","VB"
"abreviássemos","VB"
"abreviávamos","VB"
"abreviáveis","VB"
"abri","VB"
"abria","VB"
"abriam","VB"
"abrias","VB"
"abriga","VB"
"abrigado","VP"
"abrigai","VB"
"abrigais","VB"
"abrigam","VB"
"abrigamos","VB"
"abrigando","VB"
"abrigar","VB"
"abrigara","VB"
"abrigaram","VB"
"abrigaras","VB"
"abrigardes","VB"
"abrigarei","VB"
"abrigareis","VB"
"abrigarem","VB"
"abrigaremos","VB"
"abrigares","VB"
"abrigaria","VB"
"abrigariam","VB"
"abrigarias","VB"
"abrigarmos","VB"
"abrigará","VB"
"abrigarás","VB"
"abrigarão","VB"
"abrigaríamos","VB"
"abrigaríeis","VB"
"abrigas","VB"
"abrigasse","VB"
"abrigassem","VB"
"abrigasses","VB"
"abrigaste","VB"
"abrigastes","VB"
"abrigava","VB"
"abrigavam","VB"
"abrigavas","VB"
"abrigo","VB"
"abrigou","VB"
"abrigue","VB"
"abriguei","VB"
"abrigueis","VB"
"abriguem","VB"
"abriguemos","VB"
"abrigues","VB"
"abrigáramos","VB"
"abrigáreis","VB"
"abrigásseis","VB"
"abrigássemos","VB"
"abrigávamos","VB"
"abrigáveis","VB"
"abrilhanta","VB"
"abrilhantado","VP"
"abrilhantai","VB"
"abrilhantais","VB"
"abrilhantam","VB"
"abrilhantamos","VB"
"abrilhantando","VB"
"abrilhantar","VB"
"abrilhantara","VB"
"abrilhantaram","VB"
"abrilhantaras","VB"
"abrilhantarde","VB"
"abrilhantarei","VB"
"abrilhantarem","VB"
"abrilhantares","VB"
"abrilhantaria","VB"
"abrilhantarmo","VB"
"abrilhantará","VB"
"abrilhantarás","VB"
"abrilhantarão","VB"
"abrilhantaría","VB"
"abrilhantaríe","VB"
"abrilhantas","VB"
"abrilhantasse","VB"
"abrilhantaste","VB"
"abrilhantava","VB"
"abrilhantavam","VB"
"abrilhantavas","VB"
"abrilhante","VB"
"abrilhantei","VB"
"abrilhanteis","VB"
"abrilhantem","VB"
"abrilhantemos","VB"
"abrilhantes","VB"
"abrilhanto","VB"
"abrilhantou","VB"
"abrilhantáram","VB"
"abrilhantárei","VB"
"abrilhantásse","VB"
"abrilhantávam","VB"
"abrilhantávei","VB"
"abrimos","VB"
"abrindo","VB"
"abrir","VB"
"abrira","VB"
"abriram","VB"
"abriras","VB"
"abrirdes","VB"
"abrirei","VB"
"abrireis","VB"
"abrirem","VB"
"abriremos","VB"
"abrires","VB"
"abriria","VB"
"abririam","VB"
"abririas","VB"
"abrirmos","VB"
"abrirá","VB"
"abrirás","VB"
"abrirão","VB"
"abriríamos","VB"
"abriríeis","VB"
"abris","VB"
"abrisse","VB"
"abrissem","VB"
"abrisses","VB"
"abriste","VB"
"abristes","VB"
"abriu","VB"
"abro","VB"
"abrocha","VB"
"abrochado","VP"
"abrochai","VB"
"abrochais","VB"
"abrocham","VB"
"abrochamos","VB"
"abrochando","VB"
"abrochar","VB"
"abrochara","VB"
"abrocharam","VB"
"abrocharas","VB"
"abrochardes","VB"
"abrocharei","VB"
"abrochareis","VB"
"abrocharem","VB"
"abrocharemos","VB"
"abrochares","VB"
"abrocharia","VB"
"abrochariam","VB"
"abrocharias","VB"
"abrocharmos","VB"
"abrochará","VB"
"abrocharás","VB"
"abrocharão","VB"
"abrocharíamos","VB"
"abrocharíeis","VB"
"abrochas","VB"
"abrochasse","VB"
"abrochassem","VB"
"abrochasses","VB"
"abrochaste","VB"
"abrochastes","VB"
"abrochava","VB"
"abrochavam","VB"
"abrochavas","VB"
"abroche","VB"
"abrochei","VB"
"abrocheis","VB"
"abrochem","VB"
"abrochemos","VB"
"abroches","VB"
"abrocho","VB"
"abrochou","VB"
"abrocháramos","VB"
"abrocháreis","VB"
"abrochásseis","VB"
"abrochássemos","VB"
"abrochávamos","VB"
"abrocháveis","VB"
"abríamos","VB"
"abríeis","VB"
"abríramos","VB"
"abríreis","VB"
"abrísseis","VB"
"abríssemos","VB"
"absolvede","VB"
"absolvedes","VB"
"absolveja","VB"
"absolvejais","VB"
"absolvejam","VB"
"absolvejamos","VB"
"absolvejas","VB"
"absolvejo","VB"
"absolvemos","VB"
"absolvendo","VB"
"absolver","VB"
"absolverdes","VB"
"absolverei","VB"
"absolvereis","VB"
"absolverem","VB"
"absolveremos","VB"
"absolveres","VB"
"absolveria","VB"
"absolveriam","VB"
"absolverias","VB"
"absolvermos","VB"
"absolverá","VB"
"absolverás","VB"
"absolverão","VB"
"absolveríamos","VB"
"absolveríeis","VB"
"absolvi","VB"
"absolvia","VB"
"absolviam","VB"
"absolvias","VB"
"absolvimos","VB"
"absolvir","VB"
"absolvira","VB"
"absolviram","VB"
"absolviras","VB"
"absolvirdes","VB"
"absolvirem","VB"
"absolvires","VB"
"absolvirmos","VB"
"absolvisse","VB"
"absolvissem","VB"
"absolvisses","VB"
"absolviste","VB"
"absolvistes","VB"
"absolvisto","VP"
"absolviu","VB"
"absolvê","VB"
"absolvêem","VB"
"absolvês","VB"
"absolvíamos","VB"
"absolvíeis","VB"
"absolvíramos","VB"
"absolvíreis","VB"
"absolvísseis","VB"
"absolvíssemos","VB"
"absorva","VB"
"absorvais","VB"
"absorvam","VB"
"absorvamos","VB"
"absorvas","VB"
"absorve","VB"
"absorvei","VB"
"absorveis","VB"
"absorvem","VB"
"absorvemos","VB"
"absorvendo","VB"
"absorver","VB"
"absorvera","VB"
"absorveram","VB"
"absorveras","VB"
"absorverdes","VB"
"absorverei","VB"
"absorvereis","VB"
"absorverem","VB"
"absorveremos","VB"
"absorveres","VB"
"absorveria","VB"
"absorveriam","VB"
"absorverias","VB"
"absorvermos","VB"
"absorverá","VB"
"absorverás","VB"
"absorverão","VB"
"absorveríamos","VB"
"absorveríeis","VB"
"absorves","VB"
"absorvesse","VB"
"absorvessem","VB"
"absorvesses","VB"
"absorveste","VB"
"absorvestes","VB"
"absorveu","VB"
"absorvi","VB"
"absorvia","VB"
"absorviam","VB"
"absorvias","VB"
"absorvido","VP"
"absorvo","VB"
"absorvêramos","VB"
"absorvêreis","VB"
"absorvêsseis","VB"
"absorvêssemos","VB"
"absorvíamos","VB"
"absorvíeis","VB"
"abstemos","VB"
"abstende","VB"
"abstendes","VB"
"abstendo","VB"
"abstenha","VB"
"abstenhais","VB"
"abstenham","VB"
"abstenhamos","VB"
"abstenhas","VB"
"abstenho","VB"
"abster","VB"
"absterdes","VB"
"absterei","VB"
"abstereis","VB"
"absterem","VB"
"absteremos","VB"
"absteres","VB"
"absteria","VB"
"absteriam","VB"
"absterias","VB"
"abstermos","VB"
"absterá","VB"
"absterás","VB"
"absterão","VB"
"absteríamos","VB"
"absteríeis","VB"
"absteve","VB"
"abstido","VP"
"abstinha","VB"
"abstinham","VB"
"abstinhas","VB"
"abstive","VB"
"abstivemos","VB"
"abstiver","VB"
"abstivera","VB"
"abstiveram","VB"
"abstiveras","VB"
"abstiverdes","VB"
"abstiverem","VB"
"abstiveres","VB"
"abstivermos","VB"
"abstivesse","VB"
"abstivessem","VB"
"abstivesses","VB"
"abstiveste","VB"
"abstivestes","VB"
"abstivéramos","VB"
"abstivéreis","VB"
"abstivésseis","VB"
"abstivéssemos","VB"
"abstraem","VB"
"abstrai","VB"
"abstraia","VB"
"abstraiais","VB"
"abstraiam","VB"
"abstraiamos","VB"
"abstraias","VB"
"abstraido","VP"
"abstraindo","VB"
"abstraio","VB"
"abstrair","VB"
"abstrairdes","VB"
"abstrairei","VB"
"abstraireis","VB"
"abstrairemos","VB"
"abstraires","VB"
"abstrairia","VB"
"abstrairiam","VB"
"abstrairias","VB"
"abstrairmos","VB"
"abstrairá","VB"
"abstrairás","VB"
"abstrairão","VB"
"abstrairíamos","VB"
"abstrairíeis","VB"
"abstrais","VB"
"abstraiste","VB"
"abstraiu","VB"
"abstraí","VB"
"abstraía","VB"
"abstraíam","VB"
"abstraíamos","VB"
"abstraías","VB"
"abstraíeis","VB"
"abstraímos","VB"
"abstraíra","VB"
"abstraíram","VB"
"abstraíramos","VB"
"abstraíras","VB"
"abstraíreis","VB"
"abstraírem","VB"
"abstraís","VB"
"abstraísse","VB"
"abstraísseis","VB"
"abstraíssem","VB"
"abstraíssemos","VB"
"abstraísses","VB"
"abstraístes","VB"
"abstém","VB"
"absténs","VB"
"abstínhamos","VB"
"abstínheis","VB"
"abunda","VB"
"abundado","VP"
"abundai","VB"
"abundais","VB"
"abundam","VB"
"abundamos","VB"
"abundando","VB"
"abundar","VB"
"abundara","VB"
"abundaram","VB"
"abundaras","VB"
"abundardes","VB"
"abundarei","VB"
"abundareis","VB"
"abundarem","VB"
"abundaremos","VB"
"abundares","VB"
"abundaria","VB"
"abundariam","VB"
"abundarias","VB"
"abundarmos","VB"
"abundará","VB"
"abundarás","VB"
"abundarão","VB"
"abundaríamos","VB"
"abundaríeis","VB"
"abundas","VB"
"abundasse","VB"
"abundassem","VB"
"abundasses","VB"
"abundaste","VB"
"abundastes","VB"
"abundava","VB"
"abundavam","VB"
"abundavas","VB"
"abunde","VB"
"abundei","VB"
"abundeis","VB"
"abundem","VB"
"abundemos","VB"
"abundes","VB"
"abundo","VB"
"abundou","VB"
"abundáramos","VB"
"abundáreis","VB"
"abundásseis","VB"
"abundássemos","VB"
"abundávamos","VB"
"abundáveis","VB"
"aburguesa","VB"
"aburguesado","VP"
"aburguesai","VB"
"aburguesais","VB"
"aburguesam","VB"
"aburguesamos","VB"
"aburguesando","VB"
"aburguesar","VB"
"aburguesara","VB"
"aburguesaram","VB"
"aburguesaras","VB"
"aburguesardes","VB"
"aburguesarei","VB"
"aburguesareis","VB"
"aburguesarem","VB"
"aburguesaremo","VB"
"aburguesares","VB"
"aburguesaria","VB"
"aburguesariam","VB"
"aburguesarias","VB"
"aburguesarmos","VB"
"aburguesará","VB"
"aburguesarás","VB"
"aburguesarão","VB"
"aburguesaríam","VB"
"aburguesaríei","VB"
"aburguesas","VB"
"aburguesasse","VB"
"aburguesassem","VB"
"aburguesasses","VB"
"aburguesaste","VB"
"aburguesastes","VB"
"aburguesava","VB"
"aburguesavam","VB"
"aburguesavas","VB"
"aburguese","VB"
"aburguesei","VB"
"aburgueseis","VB"
"aburguesem","VB"
"aburguesemos","VB"
"aburgueses","VB"
"aburgueso","VB"
"aburguesou","VB"
"aburguesáramo","VB"
"aburguesáreis","VB"
"aburguesássei","VB"
"aburguesássem","VB"
"aburguesávamo","VB"
"aburguesáveis","VB"
"abusa","VB"
"abusado","VP"
"abusai","VB"
"abusais","VB"
"abusam","VB"
"abusamos","VB"
"abusando","VB"
"abusar","VB"
"abusara","VB"
"abusaram","VB"
"abusaras","VB"
"abusardes","VB"
"abusarei","VB"
"abusareis","VB"
"abusarem","VB"
"abusaremos","VB"
"abusares","VB"
"abusaria","VB"
"abusariam","VB"
"abusarias","VB"
"abusarmos","VB"
"abusará","VB"
"abusarás","VB"
"abusarão","VB"
"abusaríamos","VB"
"abusaríeis","VB"
"abusas","VB"
"abusasse","VB"
"abusassem","VB"
"abusasses","VB"
"abusaste","VB"
"abusastes","VB"
"abusava","VB"
"abusavam","VB"
"abusavas","VB"
"abuse","VB"
